billing_id,policy_id,customer_id,payment_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,total_amount,payment_method,is_autopay,transaction_id
BIL0010277,POL003727,9c6c5e47-4dd0-4dc1-b514-29e81de813e1,2,2023-09-30,2023-09-22,2508.96,2508.96,Paid,0.0,2508.96,Credit Card,False,86020bd6-ecb7-4b92-84d9-a7992f65a170
BIL0010278,POL003727,9c6c5e47-4dd0-4dc1-b514-29e81de813e1,3,2024-03-28,2024-03-31,2508.96,2508.96,Paid,0.0,2508.96,Credit Card,False,18665d81-dedf-47ec-af83-614395c9ee2e
BIL0010279,POL000652,8e029aa3-c7c0-4d11-8f1c-50e6070f1be1,1,2021-11-01,2021-11-02,809.71,809.71,Paid,0.0,809.71,Bank Transfer,True,15d39537-b24e-44ce-ac99-7271ddecb342
BIL0010280,POL000652,8e029aa3-c7c0-4d11-8f1c-50e6070f1be1,2,2022-10-27,2022-11-04,809.71,809.71,Late,40.49,850.2,Bank Transfer,True,97a38ed3-06fe-4d71-8e7f-e96fa4e270ea
BIL0010281,POL002779,0513657d-d44b-43f5-9c3b-1383dc432a57,1,2022-06-21,2022-06-22,857.0999999999999,857.0999999999999,Paid,0.0,857.0999999999999,Online Payment,False,e117c657-9575-45ed-9c3a-48772c89e39e
BIL0010282,POL002779,0513657d-d44b-43f5-9c3b-1383dc432a57,2,2022-12-18,2022-12-17,857.0999999999999,857.0999999999999,Paid,0.0,857.0999999999999,Online Payment,False,999568f8-756d-4a39-94b0-ec50b18f487b
BIL0010283,POL002779,0513657d-d44b-43f5-9c3b-1383dc432a57,3,2023-06-16,2023-06-19,857.0999999999999,857.0999999999999,Paid,0.0,857.0999999999999,Online Payment,False,c273d717-8aa3-422a-8faf-9e6dc848f814
BIL0010284,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,1,2022-12-21,2022-12-19,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,58cd4555-e9fa-4086-8654-678883ffdd81
BIL0010285,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,2,2023-01-20,2023-01-29,241.22,241.22,Late,12.06,253.28,Bank Transfer,False,7d38d9b9-ea72-4f1b-992a-afe6c94a8048
BIL0010286,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,3,2023-02-19,2023-03-05,241.22,241.22,Late,12.06,253.28,Bank Transfer,False,3921ed64-0178-4003-a175-c0c657011c61
BIL0010287,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,4,2023-03-21,2023-03-25,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,d2660f5b-4e85-4b05-b43a-1ba17f092825
BIL0010288,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,5,2023-04-20,2023-05-26,241.22,241.22,Overdue,24.12,265.34,Bank Transfer,False,1e2b481d-b9e6-4961-b9ab-8cd5cb59a47b
BIL0010289,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,6,2023-05-20,2023-05-29,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,d8efbb31-1354-46d8-aa87-6933153aef82
BIL0010290,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,7,2023-06-19,2023-06-18,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,02197e77-7a1d-4bc6-a7a2-dce259635a9f
BIL0010291,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,8,2023-07-19,2023-07-19,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,1fa260e6-1175-401b-aa86-964e5cad8fe8
BIL0010292,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,9,2023-08-18,2023-08-17,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,c72a512e-2b1e-4bea-a28d-3b273c5de21b
BIL0010293,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,10,2023-09-17,2023-09-14,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,4e9bc806-154c-4ef4-979c-42024b1a9ed6
BIL0010294,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,11,2023-10-17,2023-10-15,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,1f05ef33-6bd9-425d-94fd-b03b618fbc01
BIL0010295,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,12,2023-11-16,2023-11-11,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,f4416b2b-9d24-41a0-b61e-c04b56ed44a6
BIL0010296,POL000660,1a6e4cae-139a-411c-a139-42c98f2c4ccd,13,2023-12-16,2023-12-05,241.22,241.22,Paid,0.0,241.22,Bank Transfer,False,3be0c51e-8665-41a6-8c91-23e389e27bec
BIL0010297,POL002881,aea90a7f-5f5b-4a2b-bb4a-a1863ae86a87,1,2025-05-20,2025-05-18,1331.94,1331.94,Paid,0.0,1331.94,Online Payment,True,ce9097fa-f2ff-4691-8423-6dd17fd65881
BIL0010298,POL005070,cf46575b-2f8f-44ff-b8d0-864dbdcf9b88,1,2024-10-14,,1672.57,0.0,Pending,0.0,1672.57,,True,
BIL0010299,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,1,2020-10-11,2020-10-14,349.74,349.74,Paid,0.0,349.74,Online Payment,True,a44088f5-240a-420b-a066-3ca45ab19901
BIL0010300,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,2,2020-11-10,2020-11-08,349.74,349.74,Paid,0.0,349.74,Online Payment,True,8da043e0-a72a-4fd4-b1e1-32898ebedcd6
BIL0010301,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,3,2020-12-10,,349.74,0.0,Pending,0.0,349.74,,True,
BIL0010302,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,4,2021-01-09,2021-01-14,349.74,349.74,Paid,0.0,349.74,Online Payment,True,78d87484-e955-491d-a214-08075c9b4573
BIL0010303,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,5,2021-02-08,2021-02-02,349.74,349.74,Paid,0.0,349.74,Online Payment,True,a7853175-2e14-4805-b9d7-06e13c93b767
BIL0010304,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,6,2021-03-10,2021-03-10,349.74,349.74,Paid,0.0,349.74,Online Payment,True,fa0e246b-0a7c-42b0-b3a1-b6378d022c0d
BIL0010305,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,7,2021-04-09,,349.74,0.0,Pending,0.0,349.74,,True,
BIL0010306,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,8,2021-05-09,,349.74,0.0,Pending,0.0,349.74,,True,
BIL0010307,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,9,2021-06-08,2021-06-20,349.74,349.74,Late,17.49,367.23,Online Payment,True,7a6ebef4-5596-4237-8948-2fbf631e09a5
BIL0010308,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,10,2021-07-08,2021-07-16,349.74,349.74,Paid,0.0,349.74,Online Payment,True,ba71d252-26ce-435c-bd97-c9795aef6bd9
BIL0010309,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,11,2021-08-07,2021-09-20,349.74,349.74,Overdue,34.97,384.71000000000004,Online Payment,True,99d4792a-eb4d-4f51-8a7b-56b7c2f9d554
BIL0010310,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,12,2021-09-06,2021-09-10,349.74,349.74,Paid,0.0,349.74,Online Payment,True,c971694b-c1e4-4ebb-8dce-2ad58d404af7
BIL0010311,POL003609,b9a95c12-3703-4e4b-bdca-c6ecbbf5f46b,13,2021-10-06,2021-11-08,349.74,349.74,Overdue,34.97,384.71000000000004,Online Payment,True,5ea0c1d8-f2b2-4463-b9c4-d8d47fa7d559
BIL0010312,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,1,2023-09-19,2023-09-22,795.48,795.48,Paid,0.0,795.48,Check,False,21911011-2529-49ad-b84b-8a5b163ecd94
BIL0010313,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,2,2023-10-19,2023-10-07,795.48,795.48,Paid,0.0,795.48,Check,False,bf5a516c-9635-44d1-ba0c-cf39e1451b31
BIL0010314,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,3,2023-11-18,2023-11-16,795.48,795.48,Paid,0.0,795.48,Check,False,01c400ec-0cb2-49d3-a31d-7ff9f51e3b25
BIL0010315,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,4,2023-12-18,2023-12-22,795.48,795.48,Paid,0.0,795.48,Check,False,4ecd5a9a-a961-4680-bcf5-c164d0be2095
BIL0010316,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,5,2024-01-17,2024-01-11,795.48,795.48,Paid,0.0,795.48,Check,False,9de0a79b-2f84-4358-80fe-1e1ab8452539
BIL0010317,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,6,2024-02-16,2024-02-15,795.48,795.48,Paid,0.0,795.48,Check,False,2b85b19d-9038-47e6-b469-b2d91a80d195
BIL0010318,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,7,2024-03-17,2024-03-18,795.48,795.48,Paid,0.0,795.48,Check,False,9e09a69f-324a-4c43-8d7a-3e32039af5d2
BIL0010319,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,8,2024-04-16,2024-04-13,795.48,795.48,Paid,0.0,795.48,Check,False,d870c55f-de1f-47b9-b022-c5012ebc1e4d
BIL0010320,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,9,2024-05-16,2024-05-16,795.48,795.48,Paid,0.0,795.48,Check,False,d9b44760-476a-42dc-80a4-fe234930920f
BIL0010321,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,10,2024-06-15,,795.48,0.0,Pending,0.0,795.48,,False,
BIL0010322,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,11,2024-07-15,2024-07-16,795.48,795.48,Paid,0.0,795.48,Check,False,7aab0bd3-9daa-48a0-b4a7-d3ccf82a2ffa
BIL0010323,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,12,2024-08-14,2024-08-21,795.48,795.48,Late,39.77,835.25,Check,False,083ff291-bf0d-40e6-9a05-abaaaf67573c
BIL0010324,POL000989,b33b6630-e141-4afa-8af6-f6f42d24e2a1,13,2024-09-13,2024-09-09,795.48,795.48,Paid,0.0,795.48,Check,False,89a34299-f5f2-4b87-be77-8cfea689f5fe
BIL0010325,POL002445,7c3bc78f-a54f-462c-b563-f518ea43faf7,1,2024-01-23,2024-01-24,537.9000000000001,537.9000000000001,Paid,0.0,537.9000000000001,Online Payment,True,25c9548c-be07-49cf-bce8-49c66851e0a0
BIL0010326,POL002445,7c3bc78f-a54f-462c-b563-f518ea43faf7,2,2024-07-21,2024-07-22,537.9000000000001,537.9000000000001,Paid,0.0,537.9000000000001,Online Payment,True,6e5ba733-184d-4c3e-97bf-80d4700d0c8b
BIL0010327,POL002445,7c3bc78f-a54f-462c-b563-f518ea43faf7,3,2025-01-17,2025-01-31,537.9000000000001,537.9000000000001,Late,26.9,564.8000000000001,Online Payment,True,ad73e604-1ec7-4adc-b6bb-2fd699eaa18f
BIL0010328,POL001249,511b61c3-a903-4893-9333-8f17a13922b1,1,2022-12-07,2022-12-07,1038.0,1038.0,Paid,0.0,1038.0,Bank Transfer,True,27d324b3-6fc0-42e9-ba00-eda078729cbf
BIL0010329,POL001249,511b61c3-a903-4893-9333-8f17a13922b1,2,2023-06-05,2023-06-06,1038.0,1038.0,Paid,0.0,1038.0,Bank Transfer,True,4d20fede-a81b-426a-9e12-53170e0dbbba
BIL0010330,POL001249,511b61c3-a903-4893-9333-8f17a13922b1,3,2023-12-02,2023-12-06,1038.0,1038.0,Paid,0.0,1038.0,Bank Transfer,True,e63d4284-b494-401f-b9e1-c2e79f6aa5ad
BIL0010331,POL000990,2515c2bc-4ad7-42ed-bbfb-cc2063bc8f55,1,2024-01-26,2024-01-27,239.49,239.49,Paid,0.0,239.49,Online Payment,True,a14714ec-5589-4c93-8298-706e852c55d6
BIL0010332,POL000990,2515c2bc-4ad7-42ed-bbfb-cc2063bc8f55,2,2024-04-25,2024-04-25,239.49,239.49,Paid,0.0,239.49,Online Payment,True,1c70a018-1989-455a-ab03-51840949b25b
BIL0010333,POL000990,2515c2bc-4ad7-42ed-bbfb-cc2063bc8f55,3,2024-07-24,2024-07-22,239.49,239.49,Paid,0.0,239.49,Online Payment,True,72788755-4902-4306-a750-88fc2a46a0cd
BIL0010334,POL003656,a81fce87-6016-40e7-9b0c-cd0d68c24738,1,2023-01-19,2023-01-25,1699.8600000000001,1699.8600000000001,Paid,0.0,1699.8600000000001,Online Payment,False,32a9340a-ecba-491d-9564-e3b54401c98a
BIL0010335,POL003656,a81fce87-6016-40e7-9b0c-cd0d68c24738,2,2023-04-19,2023-04-14,1699.8600000000001,1699.8600000000001,Paid,0.0,1699.8600000000001,Online Payment,False,4d163037-45b1-48b6-8fa0-eb5b343ab854
BIL0010336,POL003656,a81fce87-6016-40e7-9b0c-cd0d68c24738,3,2023-07-18,2023-07-17,1699.8600000000001,1699.8600000000001,Paid,0.0,1699.8600000000001,Online Payment,False,b6f5ac4d-fe60-4edb-be2f-569aa4e905ea
BIL0010337,POL003656,a81fce87-6016-40e7-9b0c-cd0d68c24738,4,2023-10-16,2023-10-14,1699.8600000000001,1699.8600000000001,Paid,0.0,1699.8600000000001,Online Payment,False,3b77e085-2615-432c-b3d1-31ec4ad20d50
BIL0010338,POL003656,a81fce87-6016-40e7-9b0c-cd0d68c24738,5,2024-01-14,2024-01-05,1699.8600000000001,1699.8600000000001,Paid,0.0,1699.8600000000001,Online Payment,False,f66c2b97-cbf0-453d-a3af-d4dde66b3b3e
BIL0010339,POL001789,b15abad6-bcf6-4af9-8468-298c92b61eff,1,2023-10-10,2023-10-11,639.1500000000001,639.1500000000001,Paid,0.0,639.1500000000001,Bank Transfer,False,70301b85-d62f-4fc8-8a12-ff0da36a5298
BIL0010340,POL001789,b15abad6-bcf6-4af9-8468-298c92b61eff,2,2024-01-08,2024-01-07,639.1500000000001,639.1500000000001,Paid,0.0,639.1500000000001,Bank Transfer,False,717c4589-0674-4f5b-b064-a8bdc05fc3ca
BIL0010341,POL001789,b15abad6-bcf6-4af9-8468-298c92b61eff,3,2024-04-07,,639.1500000000001,0.0,Pending,0.0,639.1500000000001,,False,
BIL0010342,POL001789,b15abad6-bcf6-4af9-8468-298c92b61eff,4,2024-07-06,2024-08-18,639.1500000000001,639.1500000000001,Overdue,63.92,703.07,Bank Transfer,False,19fe27c6-fcb0-420a-91c7-5d0e104d14b8
BIL0010343,POL001789,b15abad6-bcf6-4af9-8468-298c92b61eff,5,2024-10-04,2024-10-07,639.1500000000001,639.1500000000001,Paid,0.0,639.1500000000001,Bank Transfer,False,824beedb-b4ca-4a19-a68d-6069f65ab316
BIL0010344,POL001789,b15abad6-bcf6-4af9-8468-298c92b61eff,6,2025-01-02,2025-01-06,639.1500000000001,639.1500000000001,Paid,0.0,639.1500000000001,Bank Transfer,False,d55957d3-53d6-43fd-aebd-360d2f6e11e6
BIL0010345,POL001789,b15abad6-bcf6-4af9-8468-298c92b61eff,7,2025-04-02,,639.1500000000001,0.0,Pending,0.0,639.1500000000001,,False,
BIL0010346,POL006431,22d5dcb4-bc28-4cb1-baf3-33e145c3c231,1,2021-02-07,2021-02-20,1615.77,1615.77,Late,80.79,1696.56,Bank Transfer,True,bba7a5ae-ac41-43c4-8ec5-44675106b9b1
BIL0010347,POL006431,22d5dcb4-bc28-4cb1-baf3-33e145c3c231,2,2021-05-08,2021-05-07,1615.77,1615.77,Paid,0.0,1615.77,Bank Transfer,True,cafe80db-efe9-408b-bc32-146225d27857
BIL0010348,POL006431,22d5dcb4-bc28-4cb1-baf3-33e145c3c231,3,2021-08-06,2021-08-08,1615.77,1615.77,Paid,0.0,1615.77,Bank Transfer,True,06cb5275-6afc-4eac-b7b5-416f3f9acbc3
BIL0010349,POL006431,22d5dcb4-bc28-4cb1-baf3-33e145c3c231,4,2021-11-04,,1615.77,0.0,Pending,0.0,1615.77,,True,
BIL0010350,POL006431,22d5dcb4-bc28-4cb1-baf3-33e145c3c231,5,2022-02-02,,1615.77,0.0,Pending,0.0,1615.77,,True,
BIL0010351,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,1,2020-09-12,2020-09-14,841.7,841.7,Paid,0.0,841.7,Credit Card,False,8568264b-5531-4b1e-a682-7ce9cb8dcb05
BIL0010352,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,2,2020-10-12,2020-11-18,841.7,841.7,Overdue,84.17,925.87,Credit Card,False,23a1cf13-be0a-4850-b39b-9fa7797147a6
BIL0010353,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,3,2020-11-11,2020-11-14,841.7,841.7,Paid,0.0,841.7,Credit Card,False,3ab80043-0455-4086-ba90-75e9186692c2
BIL0010354,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,4,2020-12-11,2020-12-10,841.7,841.7,Paid,0.0,841.7,Credit Card,False,856c60f6-b778-4e74-bfa1-7afaff4ad3f7
BIL0010355,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,5,2021-01-10,2021-01-16,841.7,841.7,Late,42.09,883.7900000000001,Credit Card,False,0cef31b2-c112-4c55-b4c1-45be6a2be0e1
BIL0010356,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,6,2021-02-09,2021-02-07,841.7,841.7,Paid,0.0,841.7,Credit Card,False,0bb70147-5961-4790-be6b-31268f552ff9
BIL0010357,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,7,2021-03-11,2021-03-14,841.7,841.7,Paid,0.0,841.7,Credit Card,False,62cdd187-064f-42fd-94a3-db27e5187f33
BIL0010358,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,8,2021-04-10,2021-04-12,841.7,841.7,Paid,0.0,841.7,Credit Card,False,910ae05f-1157-469f-8691-6e0115f8ce91
BIL0010359,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,9,2021-05-10,2021-05-09,841.7,841.7,Paid,0.0,841.7,Credit Card,False,4a93b966-c55f-414c-8a29-0c4a0b6c734a
BIL0010360,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,10,2021-06-09,2021-06-15,841.7,841.7,Paid,0.0,841.7,Credit Card,False,122f2dd5-55d0-4df3-b150-625a55c6ba1c
BIL0010361,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,11,2021-07-09,2021-08-02,841.7,841.7,Overdue,84.17,925.87,Credit Card,False,9eca951d-d39b-405c-a791-8f3a721ba533
BIL0010362,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,12,2021-08-08,2021-08-17,841.7,841.7,Paid,0.0,841.7,Credit Card,False,ab7ae62a-2557-4f8b-bc76-8514d86a16a0
BIL0010363,POL006991,c60d52ca-f8b3-4955-b075-58c593a96540,13,2021-09-07,2021-09-20,841.7,841.7,Late,42.09,883.7900000000001,Credit Card,False,8b8b68ae-9dfc-40ab-896f-219913ec4767
BIL0010364,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,1,2023-09-21,2023-09-21,203.43,203.43,Paid,0.0,203.43,Credit Card,True,c0deec2f-5bdd-44a8-9355-addfebe6b81c
BIL0010365,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,2,2023-10-21,2023-10-21,203.43,203.43,Paid,0.0,203.43,Credit Card,True,f94d7547-113d-49cb-91b9-34c17186a439
BIL0010366,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,3,2023-11-20,2023-12-03,203.43,203.43,Paid,0.0,203.43,Credit Card,True,3bb14992-02a4-4713-b99f-4005807525a3
BIL0010367,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,4,2023-12-20,2023-12-20,203.43,203.43,Paid,0.0,203.43,Credit Card,True,30bef7ea-637f-4263-aebe-6adbd9521128
BIL0010368,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,5,2024-01-19,2024-01-25,203.43,203.43,Paid,0.0,203.43,Credit Card,True,dfeea8d6-b2fa-45ea-8ebc-b0dc8d39f4ee
BIL0010369,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,6,2024-02-18,2024-02-23,203.43,203.43,Paid,0.0,203.43,Credit Card,True,5f5124cd-18ef-4cd6-9ad2-983d34dade11
BIL0010370,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,7,2024-03-19,2024-03-19,203.43,203.43,Paid,0.0,203.43,Credit Card,True,51aa140a-a365-4736-8f2d-151b154289c5
BIL0010371,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,8,2024-04-18,2024-04-18,203.43,203.43,Paid,0.0,203.43,Credit Card,True,e038d778-6e9f-46b7-9292-28d9bdcfbf24
BIL0010372,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,9,2024-05-18,2024-05-20,203.43,203.43,Paid,0.0,203.43,Credit Card,True,b67480a5-d1ac-43fa-a80c-49cb2088608a
BIL0010373,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,10,2024-06-17,2024-06-23,203.43,203.43,Paid,0.0,203.43,Credit Card,True,5524e85a-be83-4eda-ac7a-b432f5a7da57
BIL0010374,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,11,2024-07-17,2024-07-17,203.43,203.43,Paid,0.0,203.43,Credit Card,True,8f657ac4-7dda-4ad1-aebd-67851a634964
BIL0010375,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,12,2024-08-16,2024-08-14,203.43,203.43,Paid,0.0,203.43,Credit Card,True,1654a539-abd3-4b66-b7e0-1a7fe5e9b70f
BIL0010376,POL005955,59885b74-d5d8-43f8-a2b5-ce68752c45ef,13,2024-09-15,2024-09-19,203.43,203.43,Paid,0.0,203.43,Credit Card,True,58390a10-16b9-47c0-a59a-02e0e93fa3a1
BIL0010377,POL002383,336ea6d6-cf1b-42f9-b3a0-82aa378c279b,1,2024-07-11,2024-07-06,4458.45,4458.45,Paid,0.0,4458.45,Credit Card,False,c65d86ad-5bd8-48c7-b482-4736809c26fa
BIL0010378,POL003994,f7012851-078f-4fc8-9165-e5cdd5e42e0e,1,2020-12-10,2020-12-11,4610.39,4610.39,Paid,0.0,4610.39,Online Payment,True,0bc0d217-1fcc-4e26-955d-9d793e9eed5d
BIL0010379,POL006928,ab2e239e-9e55-43a3-a1ed-756c7eb71339,1,2021-04-22,2021-04-27,264.33,264.33,Paid,0.0,264.33,Credit Card,False,17ce1ed7-936e-4317-8f5b-9823140be438
BIL0010380,POL006928,ab2e239e-9e55-43a3-a1ed-756c7eb71339,2,2021-07-21,2021-07-23,264.33,264.33,Paid,0.0,264.33,Credit Card,False,46e78752-fee3-4903-97ec-f12efba869a1
BIL0010381,POL006928,ab2e239e-9e55-43a3-a1ed-756c7eb71339,3,2021-10-19,2021-10-17,264.33,264.33,Paid,0.0,264.33,Credit Card,False,50635de8-e3ab-4df6-97c2-be25a12fd712
BIL0010382,POL006928,ab2e239e-9e55-43a3-a1ed-756c7eb71339,4,2022-01-17,2022-01-12,264.33,264.33,Paid,0.0,264.33,Credit Card,False,796acde9-ed72-4d0f-aa4e-0f0225ab88fe
BIL0010383,POL006928,ab2e239e-9e55-43a3-a1ed-756c7eb71339,5,2022-04-17,2022-04-22,264.33,264.33,Paid,0.0,264.33,Credit Card,False,dd850236-0be1-430e-a0d1-8431bb492b77
BIL0010384,POL001865,04f9ae73-434e-428c-9f01-77dfe88cf17e,1,2022-04-04,2022-04-04,1047.97,1047.97,Paid,0.0,1047.97,Bank Transfer,False,4f0e1531-a353-496d-9aaf-4b1dfa94d413
BIL0010385,POL001865,04f9ae73-434e-428c-9f01-77dfe88cf17e,2,2023-03-30,2023-03-26,1047.97,1047.97,Paid,0.0,1047.97,Bank Transfer,False,f505556d-7a90-49af-88af-9f8b674d9e82
BIL0010386,POL004118,1be0d2c0-835a-4861-a59e-72b150791808,1,2024-12-17,2025-01-02,4070.82,4070.82,Overdue,407.08,4477.900000000001,Bank Transfer,False,201c5fa3-6c07-4384-97f2-ffd64b8a6e26
BIL0010387,POL005454,df02c37b-1d4b-4306-9b4b-c2556f2ea1b7,1,2025-04-28,2025-05-02,654.78,654.78,Paid,0.0,654.78,Credit Card,False,031fe1c2-51cd-48a6-8ef7-923f4f9f84fb
BIL0010388,POL001291,f8770637-1938-47ba-8c7f-74a0c0718ce1,1,2021-03-29,2021-03-24,8551.59,8551.59,Paid,0.0,8551.59,Credit Card,True,f7a01865-9700-4475-8e02-cb398b947a13
BIL0010389,POL001291,f8770637-1938-47ba-8c7f-74a0c0718ce1,2,2022-03-24,2022-04-05,8551.59,8551.59,Paid,0.0,8551.59,Credit Card,True,73006250-eb65-4b4d-acf5-3d8e4f6141db
BIL0010390,POL000197,0409c8db-b5fc-45fb-8aea-9c75ec0c1187,1,2024-01-28,2024-01-26,1388.16,1388.16,Paid,0.0,1388.16,Bank Transfer,False,06f440ab-da9e-428c-ae86-3362ceec81a6
BIL0010391,POL000197,0409c8db-b5fc-45fb-8aea-9c75ec0c1187,2,2024-04-27,2024-04-30,1388.16,1388.16,Paid,0.0,1388.16,Bank Transfer,False,67543f98-e0e3-457b-a0ff-8e256e775580
BIL0010392,POL000197,0409c8db-b5fc-45fb-8aea-9c75ec0c1187,3,2024-07-26,2024-08-04,1388.16,1388.16,Paid,0.0,1388.16,Bank Transfer,False,b4c2e035-7381-4dd5-8c7b-c4e09133a9e8
BIL0010393,POL000197,0409c8db-b5fc-45fb-8aea-9c75ec0c1187,4,2024-10-24,2024-10-28,1388.16,1388.16,Paid,0.0,1388.16,Bank Transfer,False,c7436b84-74d3-499d-bb46-7d30ef008d7f
BIL0010394,POL000197,0409c8db-b5fc-45fb-8aea-9c75ec0c1187,5,2025-01-22,,1388.16,0.0,Failed,0.0,1388.16,,False,
BIL0010395,POL001499,1642f4ee-6659-4ab7-9098-c1b160cc8892,1,2024-09-23,2024-09-16,379.11,379.11,Paid,0.0,379.11,Bank Transfer,True,241b2d97-3122-4698-9051-ab7050f7c45a
BIL0010396,POL001499,1642f4ee-6659-4ab7-9098-c1b160cc8892,2,2024-12-22,2025-01-01,379.11,379.11,Paid,0.0,379.11,Bank Transfer,True,f14d188a-c32e-4760-afb5-6be4dda63ecd
BIL0010397,POL001499,1642f4ee-6659-4ab7-9098-c1b160cc8892,3,2025-03-22,2025-03-26,379.11,379.11,Paid,0.0,379.11,Bank Transfer,True,b3d55c15-67dd-4f01-97f3-40d2644830c5
BIL0010398,POL007206,c98ed279-7dd5-4054-8ef8-aab21fffdfb8,1,2022-12-10,,206.43,0.0,Failed,0.0,206.43,,True,
BIL0010399,POL007206,c98ed279-7dd5-4054-8ef8-aab21fffdfb8,2,2023-03-10,2023-03-17,206.43,206.43,Paid,0.0,206.43,Credit Card,True,e0d22bc6-5b3d-45d8-9372-02a8fb370d4c
BIL0010400,POL007206,c98ed279-7dd5-4054-8ef8-aab21fffdfb8,3,2023-06-08,2023-06-08,206.43,206.43,Paid,0.0,206.43,Credit Card,True,e241fd1f-760e-4596-8092-01bb08f9c87f
BIL0010401,POL007206,c98ed279-7dd5-4054-8ef8-aab21fffdfb8,4,2023-09-06,2023-09-05,206.43,206.43,Paid,0.0,206.43,Credit Card,True,b8b11971-ee2e-4c7b-950a-d982a2a880b0
BIL0010402,POL007206,c98ed279-7dd5-4054-8ef8-aab21fffdfb8,5,2023-12-05,2023-12-03,206.43,206.43,Paid,0.0,206.43,Credit Card,True,15dd562c-19a9-44f1-91be-2e6d1728b155
